frame,candidate_source,alpha_deg,segment_angle_deg,x_sup,y_sup,x_deep,y_deep,x_mid,y_mid,peak_weight,peak_weight_norm,score,raw_mask_support,mask_support_score,inside_muscle_score,visible_fraction,hough_score,length_score,phi_score,pennation_score,boundary_score,length_mm,phi_deg,pennation_deep_deg,outside_px,alpha_bin,xmid_bin,length_bin,cluster_id
6,grid_scan,12.0,12.0,1078.8975379530493,209.90442262145356,-54.897511633204815,450.9,512.0000131599222,330.4022113107268,,,0.6917955104184662,0.0975609756097561,0.35476718403547675,1.0,0.902,0.74235807860262,0.9978869569115928,1.0,1.0,0.8363543241078397,76.52034188315906,11.93975246130021,12.0,54.89753795304932,12.0,500.0,75.0,a12.00_x500_l75
7,grid_scan,12.0,12.0,1078.8975379530493,209.90442262145356,-54.897511633204815,450.9,512.0000131599222,330.4022113107268,,,0.6904595988711463,0.0975609756097561,0.35033259423503327,1.0,0.902,0.7347826086956522,0.9978869569115928,1.0,1.0,0.8363543241078397,76.52034188315906,11.93975246130021,12.0,54.89753795304932,12.0,500.0,75.0,a12.00_x500_l75
8,grid_scan,11.9,11.900000000000006,1080.119086857734,211.45706891041564,-56.11905030518787,450.9,512.0000182762731,331.1785344552078,,,0.6888423902805154,0.1,0.3422222222222222,1.0,0.9,0.7489177489177489,0.996634388924047,1.0,1.0,0.8330352513207832,76.65690547117867,11.915854620886085,11.9,56.11908685773392,12.0,500.0,75.0,a12.00_x500_l75
9,grid_scan,11.9,11.900000000000006,1080.119086857734,211.45706891041564,-56.11905030518787,450.9,512.0000182762731,331.1785344552078,,,0.6883514910986291,0.1,0.34,1.0,0.9,0.7510729613733905,0.996634388924047,1.0,1.0,0.8330352513207832,76.65690547117867,11.915854620886085,11.9,56.11908685773392,12.0,500.0,75.0,a12.00_x500_l75
0,grid_scan,12.0,12.0,1078.5878244164053,210.03607732822712,-54.58783847230741,450.9,511.9999929720489,330.4680386641136,,,0.6881537706973984,0.10199556541019955,0.34146341463414637,1.0,0.902,0.7063829787234043,0.9982125387873402,1.0,1.0,0.8371979084397363,76.47853919415361,11.94292338223359,12.0,54.58783847230741,12.0,500.0,75.0,a12.00_x500_l75
10,grid_scan,11.9,11.900000000000006,1080.119086857734,211.45706891041564,-56.11905030518787,450.9,512.0000182762731,331.1785344552078,,,0.6881208895590147,0.1,0.3377777777777778,1.0,0.9,0.7619047619047619,0.996634388924047,1.0,1.0,0.8330352513207832,76.65690547117867,11.915854620886085,11.9,56.11908685773392,12.0,500.0,75.0,a12.00_x500_l75
5,grid_scan,12.0,12.0,1077.4826309548037,209.9059104220608,-53.48264101422981,450.3,511.99999497028693,330.1029552110304,,,0.6876602439218011,0.084070796460177,0.34513274336283184,1.0,0.904,0.7391304347826086,0.9991528801736136,1.0,1.0,0.8402152762592521,76.32935890894157,11.93975246130021,12.0,53.48264101422981,12.0,500.0,75.0,a12.00_x500_l75
3,grid_scan,12.0,12.0,1078.5878244164053,210.03607732822712,-54.58783847230741,450.9,511.9999929720489,330.4680386641136,,,0.6872082863819535,0.0975609756097561,0.3392461197339246,1.0,0.902,0.7155172413793104,0.9982125387873402,1.0,1.0,0.8371979084397363,76.47853919415361,11.94292338223359,12.0,54.58783847230741,12.0,500.0,75.0,a12.00_x500_l75
4,grid_scan,12.0,12.0,1077.173120972922,210.03748662076296,-53.17313365000641,450.3,511.99999366145784,330.1687433103815,,,0.6870542625027313,0.08628318584070796,0.34513274336283184,1.0,0.904,0.7056277056277056,0.9993540921533922,1.0,1.0,0.8410622289368945,76.28758114763203,11.94292338223359,12.0,53.17313365000641,12.0,500.0,75.0,a12.00_x500_l75
2,grid_scan,12.1,12.099999999999994,1073.7536773902737,210.04089298577907,-49.753678049470324,450.9,511.9999996704017,330.47044649288955,,,0.6868407163373697,0.0945054945054945,0.3362637362637363,1.0,0.91,0.721030042918455,0.9998341132921995,1.0,1.0,0.850476424250398,75.85427676928217,12.042923382233589,12.1,49.753678049470324,12.0,500.0,75.0,a12.00_x500_l75
1,grid_scan,12.0,12.0,1077.173120972922,210.03748662076296,-53.17313365000641,450.3,511.99999366145784,330.1687433103815,,,0.6844008515929301,0.08849557522123894,0.33185840707964603,1.0,0.904,0.7167381974248928,0.9993540921533922,1.0,1.0,0.8410622289368945,76.28758114763203,11.94292338223359,12.0,53.17313365000641,12.0,500.0,75.0,a12.00_x500_l75
